City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
4374,Voi,KE,-3.3945,38.563,70.56,84,91,3.0,overcast clouds
4375,Gongzhuling,CN,43.5008,124.8198,46.99,37,0,21.92,clear sky
4376,Swan River,CA,52.1058,-101.2676,30.2,40,75,12.66,broken clouds
4377,Kemise,ET,10.7167,39.8667,61.86,26,99,5.64,overcast clouds
4378,Omsukchan,RU,62.5333,155.8,-4.5,94,100,7.16,light snow
4379,Mangai,CD,-4.05,19.5333,67.75,99,100,2.19,light rain
4380,Gallup,US,35.5281,-108.7426,33.8,86,90,6.91,snow
4381,Naron,ES,43.5167,-8.1528,51.01,100,0,4.61,clear sky
4382,Avanigadda,IN,16.0215,80.9181,75.2,88,39,2.33,mist
4383,Akdepe,TM,42.0551,59.3788,62.6,67,90,6.91,overcast clouds
4384,Dordrecht,NL,51.81,4.6736,46.99,83,100,1.99,overcast clouds
4385,Grindavik,IS,63.8424,-22.4338,30.2,86,75,2.3,broken clouds
4386,Vao,NC,-22.6667,167.4833,76.41,68,23,14.07,few clouds
4387,Pangnirtung,CA,66.1451,-65.7125,-25.04,97,100,2.44,overcast clouds
4388,Recea,RO,47.6333,23.5167,28.4,69,75,3.44,broken clouds
4389,Bulgan,MN,48.8125,103.5347,39.87,30,100,1.92,overcast clouds
4390,Zhanakorgan,KZ,43.9098,67.2495,53.4,57,100,12.59,overcast clouds
4391,Touba,CI,8.2833,-7.6833,78.53,55,100,2.64,overcast clouds
4392,Balclutha,NZ,-46.2339,169.75,62.01,89,88,14.0,overcast clouds
4393,Agadez,NE,19.75,10.25,65.79,14,0,12.24,clear sky
4394,Ranong,TH,9.9658,98.6348,75.2,94,0,1.14,clear sky
4395,La Paz,BO,-16.5,-68.15,48.2,81,75,6.91,broken clouds
4396,Edissiya,RU,44.0511,44.5408,36.72,79,100,15.55,overcast clouds
4397,Woudrichem,NL,51.815,5.0014,46.99,76,100,5.28,overcast clouds
4398,Oparino,RU,59.8518,48.2783,33.19,96,100,10.38,overcast clouds
4399,Naze,JP,28.3667,129.4833,69.8,83,20,13.8,few clouds
4400,Ocampo,MX,21.65,-101.5,64.58,13,100,19.93,overcast clouds
4401,Azogues,EC,-2.7333,-78.8333,60.8,88,90,3.44,overcast clouds
4402,Tessalit,ML,20.1986,1.0114,66.07,10,0,11.7,clear sky
4403,Chopinzinho,BR,-25.8558,-52.5233,67.71,89,100,1.68,moderate rain
4404,Inhambane,MZ,-23.865,35.3833,70.07,84,28,6.22,scattered clouds
4405,Garowe,SO,8.4054,48.4845,64.54,83,0,6.91,clear sky
4406,Maniitsoq,GL,65.4167,-52.9,-1.12,86,100,7.96,overcast clouds
4407,Briancon,FR,44.9,6.65,46.99,27,29,2.46,scattered clouds
4408,Campbell River,CA,50.0163,-125.2446,48.2,76,90,3.29,overcast clouds
4409,Imbituba,BR,-28.24,-48.6703,75.2,83,75,9.22,broken clouds
4410,Mbini,GQ,1.574,9.6134,73.4,100,75,4.94,moderate rain
4411,Matara,LK,5.9485,80.5353,75.96,89,100,4.5,overcast clouds
4412,Koslan,RU,63.4564,48.8989,33.96,95,100,12.55,overcast clouds
4413,Waddan,LY,29.1614,16.139,48.15,62,6,3.91,clear sky
4414,Strai,NO,58.2,7.9,42.01,87,20,6.91,few clouds
4415,San Lucas,MX,16.6,-92.7167,87.8,30,1,13.8,clear sky
4416,Luena,AO,-11.7833,19.9167,61.47,96,91,1.45,light rain
4417,Altea,ES,38.5989,-0.0514,55.99,96,0,6.15,clear sky
4418,Mogadishu,SO,2.0371,45.3438,77.76,78,2,13.09,clear sky
4419,Surt,LY,31.2089,16.5887,57.54,58,100,15.1,overcast clouds
4420,Porto Walter,BR,-8.2686,-72.7439,73.04,98,99,1.39,overcast clouds
4421,Erenhot,CN,43.6475,111.9767,45.19,23,50,7.76,scattered clouds
4422,Praia Da Vitoria,PT,38.7333,-27.0667,52.0,87,20,4.12,few clouds
4423,Oakdale,US,44.963,-92.9649,42.8,75,90,10.36,overcast clouds
4424,Kachug,RU,53.9606,105.8817,22.71,88,100,1.72,overcast clouds
4425,Nevelsk,RU,46.6733,141.8633,35.6,48,100,4.47,overcast clouds
4426,Dothan,US,31.2232,-85.3905,69.8,83,40,9.22,scattered clouds
4427,Zhigansk,RU,66.7697,123.3711,-16.62,99,100,7.14,overcast clouds
4428,Seoul,KR,37.5683,126.9778,53.6,66,20,2.3,few clouds
4429,Sao Luis De Montes Belos,BR,-16.525,-50.3722,69.55,74,99,2.01,overcast clouds
4430,Fiumicino,IT,41.7675,12.2291,46.0,93,0,1.14,clear sky
4431,Pasighat,IN,28.0667,95.3333,77.38,32,38,2.59,scattered clouds
4432,Burgeo,CA,47.6167,-57.6152,36.34,98,100,7.78,overcast clouds
4433,Eyl,SO,7.9803,49.8164,73.71,73,0,9.62,clear sky
4434,Dolores,AR,-36.3132,-57.6792,65.37,88,7,7.74,clear sky
4435,Alto Araguaia,BR,-17.3147,-53.2153,69.76,83,100,0.94,overcast clouds
4436,Jalu,LY,29.0331,21.5482,53.74,52,51,9.6,broken clouds
4437,Vestmanna,FO,62.1564,-7.1664,39.2,87,24,5.75,few clouds
4438,Aden,YE,12.7794,45.0367,78.98,64,0,9.35,clear sky
4439,Tricase,IT,39.9304,18.3553,48.99,87,20,11.5,light rain
4440,Kungurtug,RU,50.5994,97.5228,24.89,83,75,3.78,broken clouds
4441,Lasa,IT,46.6166,10.7002,44.01,74,0,8.05,clear sky
4442,Cabedelo,BR,-6.9811,-34.8339,75.2,100,90,9.22,overcast clouds
4443,Margate,GB,51.3813,1.3862,48.0,76,100,1.99,overcast clouds
4444,Miquelon,PM,47.0975,-56.3814,37.11,85,100,4.79,overcast clouds
4445,Cotonou,BJ,6.3654,2.4183,80.82,79,100,14.2,overcast clouds
4446,Milkovo,RU,54.7167,158.6167,26.58,61,70,17.22,broken clouds
4447,Samana,DO,19.2056,-69.3369,77.0,83,20,7.92,few clouds
4448,Port Macquarie,AU,-31.4333,152.9167,81.0,50,0,5.01,clear sky
4449,Hokitika,NZ,-42.7167,170.9667,63.03,69,13,5.64,few clouds
4450,Vilhena,BR,-12.7406,-60.1458,71.6,100,20,4.61,few clouds
4451,Peleduy,RU,59.6289,112.7406,14.63,90,100,2.39,overcast clouds
4452,Tabas,IR,33.5959,56.9244,77.02,18,98,13.56,overcast clouds
4453,Lodwar,KE,3.1191,35.5973,81.81,38,73,12.08,broken clouds
4454,Marawi,PH,7.9986,124.2928,80.01,76,100,4.0,overcast clouds
4455,Taos,US,36.4072,-105.5731,39.2,35,90,5.75,snow
4456,Nakskov,DK,54.8373,11.1284,43.0,89,28,11.95,scattered clouds
4457,Goryachegorsk,RU,55.4053,88.9154,23.18,78,99,13.76,overcast clouds
4458,Senador Jose Porfirio,BR,-2.5908,-51.9542,73.36,97,100,4.88,overcast clouds
4459,Rabo De Peixe,PT,37.8,-25.5833,55.4,76,20,8.05,few clouds
4460,Tagusao,PH,9.1924,117.8141,83.61,69,85,4.72,overcast clouds
4461,Aksarka,RU,66.5606,67.7975,9.59,95,37,10.16,scattered clouds
4462,Albany,US,42.6001,-73.9662,52.0,84,100,3.0,moderate rain
4463,Rawson,AR,-43.3002,-65.1023,56.14,54,0,10.71,clear sky
4464,Mataura,NZ,-46.1927,168.8643,62.01,76,9,3.0,clear sky
4465,Guerrero Negro,MX,27.9769,-114.0611,59.88,66,0,14.79,clear sky
4466,Ipixuna,BR,-1.7625,-48.8043,77.0,94,75,3.44,broken clouds
4467,Blacksburg,US,37.2296,-80.4139,61.0,82,1,3.44,clear sky
4468,Busselton,AU,-33.65,115.3333,60.01,83,25,1.01,scattered clouds
4469,Pisco,PE,-13.7,-76.2167,68.0,83,0,17.27,clear sky
4470,Hobart,AU,-42.8794,147.3294,63.0,82,75,5.75,light rain
4471,Mar Del Plata,AR,-38.0023,-57.5575,71.01,83,75,10.36,moderate rain
4472,Taoudenni,ML,22.6783,-3.9836,67.71,13,0,12.08,clear sky
4473,Pevek,RU,69.7008,170.3133,-11.47,90,100,3.24,overcast clouds
4474,Bathsheba,BB,13.2167,-59.5167,78.8,57,20,16.11,few clouds
4475,Vestmanna,FO,62.1564,-7.1664,39.2,87,24,5.75,few clouds
4476,Port Pirie,AU,-33.1833,138.0167,68.0,52,100,14.97,overcast clouds
4477,Lasa,IT,46.6166,10.7002,44.01,74,0,8.05,clear sky
4478,Ushuaia,AR,-54.8,-68.3,42.8,75,20,29.93,few clouds
4479,Punta Arenas,CL,-53.15,-70.9167,48.2,71,40,21.85,scattered clouds
4480,Saint George,US,37.1041,-113.5841,63.0,14,1,16.11,clear sky
4481,Villanueva,HN,15.3167,-88.0,86.0,66,20,10.36,few clouds
4482,Castro,BR,-24.7911,-50.0119,65.21,88,61,2.8,broken clouds
4483,Rikitea,PF,-23.1203,-134.9692,79.45,73,10,14.43,clear sky
4484,New Norfolk,AU,-42.7826,147.0587,63.0,71,100,5.01,overcast clouds
4485,Sarankhola,BD,22.3082,89.7897,79.72,67,0,2.39,clear sky
4486,Murom,RU,55.5656,42.0417,20.77,96,16,3.27,few clouds
4487,Vila Franca Do Campo,PT,37.7167,-25.4333,55.4,76,20,8.05,few clouds
4488,Vuktyl,RU,63.8567,57.3094,24.73,94,100,9.93,overcast clouds
4489,Maxixe,MZ,-23.8597,35.3472,68.94,86,22,5.73,few clouds
4490,San Felipe,VE,10.3399,-68.7425,71.78,96,100,4.61,overcast clouds
4491,Grandview,US,38.8858,-94.533,48.99,71,90,3.44,overcast clouds
4492,Tshane,BW,-24.0196,21.8684,69.03,67,33,7.52,scattered clouds
4493,Hermanus,ZA,-34.4187,19.2345,68.0,82,0,8.99,clear sky
4494,Cape Town,ZA,-33.9258,18.4232,68.0,82,0,2.3,clear sky
4495,Vaini,TO,-21.2,-175.2,75.2,100,90,6.91,moderate rain
4496,Kavaratti,IN,10.5669,72.642,82.56,74,79,5.99,broken clouds
4497,Necochea,AR,-38.5473,-58.7368,66.99,91,59,4.0,broken clouds
4498,Baraya,CO,3.1533,-75.0531,70.05,86,94,3.87,overcast clouds
4499,Saint-Philippe,RE,-21.3585,55.7679,77.0,73,0,5.75,clear sky
4500,Hithadhoo,MV,-0.6,73.0833,83.01,70,82,11.23,broken clouds
4501,Hilo,US,19.7297,-155.09,86.0,45,20,13.8,few clouds
4502,Georgetown,MY,5.4112,100.3354,79.0,94,20,5.75,mist
4503,Tabou,CI,4.423,-7.3528,78.03,87,100,0.87,overcast clouds
4504,Sangmelima,CM,2.9333,11.9833,67.8,98,100,5.35,heavy intensity rain
4505,Atuona,PF,-9.8,-139.0333,80.62,76,26,19.08,scattered clouds
4506,Dudinka,RU,69.4058,86.1778,19.44,95,100,11.01,light snow
4507,Barrow,US,71.2906,-156.7887,-2.2,71,1,6.91,clear sky
4508,Lebu,CL,-37.6167,-73.65,54.43,65,50,18.43,scattered clouds
4509,Zhongshu,CN,24.5167,103.7667,58.87,71,18,4.92,few clouds
4510,Avarua,CK,-21.2078,-159.775,86.0,74,40,20.71,scattered clouds
4511,Leh,IN,34.1667,77.5833,21.34,76,97,3.02,overcast clouds
4512,Bredasdorp,ZA,-34.5322,20.0403,64.4,88,99,9.22,overcast clouds
4513,Constitucion,CL,-35.3333,-72.4167,53.83,83,67,14.67,broken clouds
4514,Bambous Virieux,MU,-20.3428,57.7575,77.0,100,20,4.61,few clouds
4515,Talnakh,RU,69.4865,88.3972,15.53,94,100,10.83,light snow
4516,Gorontalo,ID,0.5412,123.0595,79.7,86,100,1.21,overcast clouds
4517,Nikolskoye,RU,59.7035,30.7861,37.99,81,90,11.18,overcast clouds
4518,Awbari,LY,26.5921,12.7805,50.59,37,0,6.91,clear sky
4519,Vila,PT,42.0304,-8.1588,42.01,87,100,3.31,overcast clouds
4520,Quelimane,MZ,-17.8786,36.8883,75.2,94,20,2.3,light rain
4521,Progress,US,40.2851,-76.8314,55.99,88,90,3.47,fog
4522,Alice Springs,AU,-23.7,133.8833,73.4,60,0,6.91,clear sky
4523,Ilulissat,GL,69.2167,-51.1,-4.0,77,90,6.91,overcast clouds
4524,Urumqi,CN,43.801,87.6005,37.4,81,1,2.24,clear sky
4525,Puerto Ayora,EC,-0.7393,-90.3518,78.01,92,22,1.99,light rain
4526,Dzhebariki-Khaya,RU,62.2167,135.8,-6.03,92,100,2.82,overcast clouds
4527,Kapaa,US,22.0752,-159.319,80.01,78,20,16.11,few clouds
4528,Souillac,MU,-20.5167,57.5167,73.4,100,20,4.61,few clouds
4529,Huarmey,PE,-10.0681,-78.1522,71.92,78,100,8.52,overcast clouds
4530,Qaanaaq,GL,77.484,-69.3632,-19.77,56,16,8.01,few clouds
4531,Bubaque,GW,11.2833,-15.8333,77.43,69,39,14.81,scattered clouds
4532,Aljezur,PT,37.3191,-8.8033,50.02,89,15,7.63,few clouds
4533,Chokurdakh,RU,70.6333,147.9167,-12.06,95,83,5.75,broken clouds
4534,Gizo,SB,-8.103,156.8419,84.88,67,100,5.14,overcast clouds
4535,Jamestown,US,42.097,-79.2353,62.6,63,75,11.41,broken clouds
4536,Ustka,PL,54.5805,16.8619,39.81,83,84,8.23,broken clouds
4537,East London,ZA,-33.0153,27.9116,68.05,86,100,10.67,light rain
4538,Thinadhoo,MV,0.5333,72.9333,82.24,72,89,9.53,overcast clouds
4539,Port Elizabeth,ZA,-33.918,25.5701,68.0,88,75,8.05,broken clouds
4540,Namibe,AO,-15.1961,12.1522,72.77,81,100,5.08,light rain
4541,Batasan,PH,12.7667,120.7833,83.3,64,96,1.43,overcast clouds
4542,Tagusao,PH,9.1924,117.8141,83.61,69,85,4.72,overcast clouds
4543,Cabra,ES,37.4725,-4.4421,53.01,74,9,0.83,clear sky
4544,Yellowknife,CA,62.456,-114.3525,8.6,52,1,9.22,clear sky
4545,Tuatapere,NZ,-46.1333,167.6833,62.01,76,5,3.0,clear sky
4546,Siavonga,ZM,-16.5382,28.7088,69.89,85,59,6.08,broken clouds
4547,Cabo San Lucas,MX,22.8909,-109.9124,71.6,59,40,17.27,scattered clouds
4548,Sjenica,RS,43.2731,19.9994,13.78,99,94,3.2,overcast clouds
4549,Codrington,AU,-38.2667,141.9667,63.64,67,9,17.43,clear sky
4550,Zenica,BA,44.2014,17.9064,35.6,100,90,3.44,overcast clouds
4551,Kieta,PG,-6.2167,155.6333,84.92,66,100,3.83,overcast clouds
4552,Thompson,CA,55.7435,-97.8558,12.2,48,75,6.91,broken clouds
4553,Chapais,CA,49.7834,-74.8492,46.4,49,90,5.75,overcast clouds
4554,Enterprise,US,36.0252,-115.2419,64.99,12,75,5.1,broken clouds
4555,Almaznyy,RU,48.0448,40.045,33.8,93,90,4.47,snow
4556,Praia Da Vitoria,PT,38.7333,-27.0667,52.0,87,20,4.12,few clouds
4557,Plettenberg Bay,ZA,-34.0527,23.3716,65.57,89,100,6.96,overcast clouds
4558,Viedma,AR,-40.8135,-62.9967,60.89,61,100,13.35,overcast clouds
4559,Severo-Kurilsk,RU,50.6789,156.125,27.82,60,42,13.65,scattered clouds
4560,Saint-Augustin,CA,51.226,-58.6502,27.88,96,100,4.0,overcast clouds
4561,Faanui,PF,-16.4833,-151.75,83.68,74,98,21.59,overcast clouds
4562,Samfya,ZM,-11.3649,29.5565,63.75,93,13,6.42,few clouds
4563,Kodiak,US,57.79,-152.4072,44.6,57,75,6.91,broken clouds
4564,Nyagan,RU,62.1406,65.3936,8.98,98,76,4.36,broken clouds
4565,Sitka,US,57.0531,-135.33,39.2,87,75,11.5,light snow
4566,Flinders,AU,-34.5833,150.8552,79.0,62,46,5.01,scattered clouds
4567,Kinango,KE,-4.1372,39.3153,73.02,86,86,1.97,overcast clouds
4568,Moose Factory,CA,51.2585,-80.6094,24.8,80,90,11.5,light snow
4569,Wajir,KE,1.7471,40.0573,78.71,61,6,12.55,clear sky
4570,Takhtamygda,RU,54.1,123.5667,26.37,88,85,0.78,overcast clouds
4571,Coihaique,CL,-45.5752,-72.0662,50.0,62,40,3.44,scattered clouds
4572,Dikson,RU,73.5069,80.5464,-3.87,99,96,3.44,overcast clouds
4573,Butaritari,KI,3.0707,172.7902,81.91,79,25,16.91,scattered clouds
4574,Beaucaire,FR,43.8081,4.6442,46.4,93,14,2.3,few clouds
4575,Marabba,SD,12.35,32.1833,88.36,11,2,9.55,clear sky
4576,Maloy,NO,61.9353,5.1136,42.8,75,75,14.97,broken clouds
4577,Port Alfred,ZA,-33.5906,26.891,68.5,85,100,15.48,overcast clouds
4578,Bengkulu,ID,-3.8004,102.2655,76.64,77,100,3.31,overcast clouds
4579,Parati,BR,-23.2178,-44.7131,74.84,91,62,2.3,broken clouds
4580,Ondjiva,AO,-17.0667,15.7333,73.11,63,100,2.98,overcast clouds
4581,Kahului,US,20.8947,-156.47,82.4,69,40,9.22,scattered clouds
4582,Yumen,CN,40.2833,97.2,45.55,23,100,15.52,overcast clouds
4583,Bonthe,SL,7.5264,-12.505,77.83,80,67,3.83,broken clouds
4584,Bethel,US,41.3712,-73.414,51.01,93,100,3.0,light rain
4585,Sharlyk,RU,52.9167,54.75,30.07,88,100,12.68,overcast clouds
4586,Arraial Do Cabo,BR,-22.9661,-42.0278,77.0,88,0,4.36,clear sky
4587,Port Hedland,AU,-20.3167,118.5667,84.2,74,6,8.05,clear sky
4588,Okha,RU,53.5739,142.9478,13.53,66,0,13.24,clear sky
4589,Bluff,NZ,-46.6,168.3333,62.01,76,11,3.0,few clouds
4590,Rocha,UY,-34.4833,-54.3333,61.9,90,2,6.08,clear sky
4591,Birao,CF,10.2849,22.7882,82.09,39,94,4.59,overcast clouds
4592,Cidreira,BR,-30.1811,-50.2056,73.29,78,3,10.22,clear sky
4593,Kurilsk,RU,45.2333,147.8833,41.07,70,100,9.57,overcast clouds
4594,Onega,RU,63.9061,38.1404,35.55,91,100,12.62,overcast clouds
4595,Karratha,AU,-20.7377,116.8463,86.22,50,5,5.01,clear sky
4596,Baicheng,CN,45.6167,122.8167,50.05,38,0,10.49,clear sky
4597,Namie,JP,37.4833,141.0,57.99,69,100,10.76,overcast clouds
4598,Kushiro,JP,42.975,144.3747,46.4,71,75,3.44,broken clouds
4599,Buala,SB,-8.145,159.5921,86.76,63,74,5.61,broken clouds
4600,Deshnok,IN,27.7986,73.3447,68.11,38,1,7.2,clear sky
4601,Husavik,IS,66.0449,-17.3389,33.8,51,0,5.75,clear sky
4602,Ponta Do Sol,PT,32.6667,-17.1,57.0,66,100,1.01,overcast clouds
4603,Tautira,PF,-17.7333,-149.15,89.6,62,75,11.5,light rain
4604,Bandarbeyla,SO,9.4942,50.8122,75.2,65,1,5.35,clear sky
4605,Gannan,CN,47.9147,123.5031,43.84,45,100,8.46,overcast clouds
4606,Monte Patria,CL,-30.6919,-70.9467,70.52,49,0,2.15,clear sky
4607,Izhma,RU,65.0083,53.9113,32.68,97,100,11.63,snow
4608,Clyde River,CA,70.4692,-68.5914,-14.8,76,40,16.11,scattered clouds
4609,Kargil,IN,34.5667,76.1,4.26,85,27,3.76,scattered clouds
4610,Ribeira Grande,PT,38.5167,-28.7,56.97,63,20,3.53,few clouds
4611,Isangel,VU,-19.55,169.2667,84.2,61,75,9.22,broken clouds
4612,Balkhash,KZ,46.844,74.9804,29.82,66,75,10.8,broken clouds
4613,Skjervoy,NO,70.0311,20.9714,39.72,86,100,31.63,overcast clouds
4614,Blagoyevo,RU,63.3667,47.9167,34.59,93,100,12.12,overcast clouds
4615,Tuktoyaktuk,CA,69.4541,-133.0374,5.0,72,90,10.36,overcast clouds
4616,Pontes E Lacerda,BR,-15.2261,-59.3353,71.06,90,7,3.02,clear sky
4617,Tonantins,BR,-2.8731,-67.8022,72.66,96,79,1.59,broken clouds
4618,Cockburn Town,TC,21.4612,-71.1419,77.0,73,40,13.8,scattered clouds
4619,Qeshm,IR,26.9581,56.2719,75.2,78,20,4.61,few clouds
4620,Kangaatsiaq,GL,68.3065,-53.4641,-3.8,79,100,14.52,overcast clouds
4621,Victoria,HK,22.2855,114.1577,71.01,73,95,1.99,overcast clouds
4622,Seoul,KR,37.5683,126.9778,53.6,66,20,2.3,few clouds
4623,Bontang,ID,0.1333,117.5,79.74,81,100,2.1,overcast clouds
4624,Penzance,GB,50.1186,-5.5371,48.2,93,40,13.8,scattered clouds
4625,Sao Filipe,CV,14.8961,-24.4956,71.67,74,1,16.69,clear sky
4626,Vila Velha,BR,-20.3297,-40.2925,78.8,83,75,2.3,broken clouds
4627,Rosetta,EG,31.4044,30.4164,54.9,68,38,11.34,scattered clouds
4628,Navotas,PH,14.4167,121.2268,84.99,66,21,5.01,few clouds
4629,Kloulklubed,PW,7.0419,134.2556,84.2,79,75,11.5,broken clouds
4630,Nantucket,US,41.2835,-70.0995,42.8,100,90,6.91,mist
4631,Yeniseysk,RU,58.4497,92.1703,28.06,89,100,11.36,overcast clouds
4632,Kathmandu,NP,27.7167,85.3167,53.6,66,20,3.44,mist
4633,Harper,LR,4.375,-7.7169,78.04,88,100,0.87,overcast clouds
4634,Andujar,ES,38.0392,-4.0508,51.39,81,21,2.91,few clouds
4635,Dingle,PH,10.9995,122.6711,82.96,73,100,14.92,overcast clouds
4636,Matanzas,CU,23.0411,-81.5775,78.8,73,20,6.91,few clouds
4637,Iqaluit,CA,63.7506,-68.5145,-16.01,69,75,4.0,broken clouds
4638,Oksfjord,NO,70.2396,22.3479,39.2,60,40,5.75,light rain
4639,Kaitangata,NZ,-46.2817,169.8464,62.01,89,86,13.0,overcast clouds
4640,Shimoda,JP,34.6667,138.95,62.01,63,75,6.91,broken clouds
4641,Narsaq,GL,60.9167,-46.05,17.6,53,90,13.8,light snow
4642,Manicore,BR,-5.8092,-61.3003,73.29,97,97,1.41,overcast clouds
4643,Atbasar,KZ,51.8,68.3333,3.88,99,99,1.34,overcast clouds
4644,Luanda,AO,-8.8368,13.2343,78.8,83,75,8.95,light rain
4645,El Carrizo,MX,24.0261,-106.8814,69.01,74,100,4.0,overcast clouds
4646,La Asuncion,VE,11.0333,-63.8628,76.59,79,27,16.06,scattered clouds
4647,Kirakira,SB,-10.4544,161.9205,85.03,68,89,5.73,overcast clouds
4648,Tasiilaq,GL,65.6145,-37.6368,6.8,61,40,8.05,scattered clouds
4649,Coquimbo,CL,-29.9533,-71.3436,60.8,82,0,12.66,clear sky
4650,Erzin,TR,36.9559,36.2,54.0,55,90,18.99,overcast clouds
4651,Turukhansk,RU,65.8167,87.9833,20.21,95,100,9.55,light snow
4652,Port Hardy,CA,50.6996,-127.4199,44.6,93,90,12.66,light rain
4653,Bethalto,US,38.9092,-90.0407,59.0,63,1,13.8,clear sky
4654,Kondinskoye,RU,59.6481,67.41,15.62,97,77,6.93,broken clouds
4655,Niteroi,BR,-22.8833,-43.1036,81.0,89,40,5.75,scattered clouds
4656,Cap Malheureux,MU,-19.9842,57.6142,77.0,87,18,1.01,few clouds
4657,Kralendijk,BQ,12.15,-68.2667,78.8,73,100,16.11,overcast clouds
4658,Nizhneangarsk,RU,55.7833,109.55,21.16,83,100,3.51,overcast clouds
4659,Labrea,BR,-7.2586,-64.7981,71.49,98,99,1.81,overcast clouds
4660,Magistralnyy,RU,56.1725,107.4458,22.06,91,100,1.92,overcast clouds
4661,Padang,ID,-0.9492,100.3543,75.2,100,40,1.14,scattered clouds
4662,Tiksi,RU,71.6872,128.8694,-17.43,93,50,4.5,scattered clouds
4663,Den Helder,NL,52.9599,4.7593,43.0,92,100,5.99,overcast clouds
4664,Maragogi,BR,-9.0122,-35.2225,78.01,79,10,7.7,clear sky
4665,Dangriga,BZ,16.9692,-88.2321,82.4,78,0,6.91,clear sky
4666,North Bend,US,43.4065,-124.2243,48.2,93,90,9.22,mist
4667,Marathon,US,44.9,-89.7668,50.0,81,90,14.97,overcast clouds
4668,Cavalcante,BR,-13.7975,-47.4583,69.98,66,89,4.09,overcast clouds
4669,Cherskiy,RU,68.75,161.3,-0.04,89,100,4.25,overcast clouds
4670,Mahebourg,MU,-20.4081,57.7,73.4,100,20,4.61,few clouds
4671,Tabas,IR,33.5959,56.9244,77.02,18,98,13.56,overcast clouds
4672,Kiunga,PG,-6.1219,141.2906,80.4,77,99,2.01,overcast clouds
4673,Verkhnevilyuysk,RU,63.4453,120.3167,1.24,95,99,2.64,overcast clouds
4674,Marystown,CA,47.1666,-55.1483,37.49,87,100,4.88,overcast clouds
4675,High Rock,BS,26.6208,-78.2833,75.2,73,20,4.61,few clouds
4676,Sorrento,IT,40.626,14.3744,50.0,81,0,5.75,clear sky
4677,Prudnik,PL,50.3212,17.5746,39.0,79,7,3.0,clear sky
4678,Takoradi,GH,4.8845,-1.7554,77.72,84,100,9.46,overcast clouds
4679,Poum,NC,-20.2333,164.0167,80.35,75,26,18.9,scattered clouds
4680,Sao Joao Da Barra,BR,-21.6403,-41.0511,76.41,88,3,3.83,clear sky
4681,Buchanan,LR,5.8808,-10.0467,78.17,90,100,2.68,overcast clouds
4682,Omsukchan,RU,62.5333,155.8,-4.5,94,100,7.16,light snow
4683,Ancud,CL,-41.8697,-73.8203,53.01,66,0,8.05,clear sky
4684,Tripoli,LY,32.8752,13.1875,54.95,62,10,9.69,clear sky
4685,Shingu,JP,33.7333,135.9833,53.6,87,75,8.05,broken clouds
4686,Samarai,PG,-10.6167,150.6667,85.39,67,99,7.0,overcast clouds
4687,Teguldet,RU,57.3064,88.1667,24.1,91,100,10.54,overcast clouds
4688,Lavrentiya,RU,65.5833,-171.0,18.05,88,96,1.52,overcast clouds
4689,Lagoa,PT,39.05,-27.9833,56.34,66,21,3.29,few clouds
4690,Vila Do Maio,CV,15.1333,-23.2167,68.0,77,0,17.27,clear sky
4691,Avera,US,33.194,-82.5271,68.0,94,90,5.39,mist
4692,Caravelas,BR,-17.7125,-39.2481,75.22,83,0,5.06,clear sky
4693,San Cristobal,VE,7.7669,-72.225,78.8,73,40,2.3,scattered clouds
4694,Gazanjyk,TM,39.2446,55.5154,71.35,40,100,5.1,overcast clouds
4695,Vilhena,BR,-12.7406,-60.1458,71.6,100,20,4.61,few clouds
4696,Hailar,CN,49.2,119.7,35.83,67,11,9.22,few clouds
4697,Havelock,US,34.8791,-76.9013,63.0,94,40,6.91,scattered clouds
4698,Alofi,NU,-19.0595,-169.9187,86.0,70,75,6.91,light rain
4699,Camana,PE,-16.6228,-72.7111,71.02,83,65,6.87,broken clouds
4700,Osvaldo Cruz,BR,-21.7967,-50.8786,77.49,56,49,7.47,scattered clouds
4701,Santa Ines,BR,-3.6667,-45.38,73.26,97,100,3.44,overcast clouds
4702,Madang,PG,-5.2246,145.7966,85.21,63,98,2.95,overcast clouds
4703,Hirara,JP,24.8,125.2833,71.6,68,20,10.36,few clouds
4704,Saskylakh,RU,71.9167,114.0833,-4.5,92,100,8.97,overcast clouds
4705,Natal,BR,-5.795,-35.2094,78.8,83,40,5.75,light rain
4706,Torbay,CA,47.6666,-52.7314,36.0,69,75,5.75,broken clouds
4707,Gamba,GA,-2.65,10.0,75.13,85,100,3.27,overcast clouds
4708,Portland,US,45.5234,-122.6762,48.2,81,90,12.66,overcast clouds
4709,Kijang,KR,35.2442,129.2139,59.0,51,0,6.91,clear sky
4710,Bahir Dar,ET,11.5936,37.3908,70.23,35,97,2.51,overcast clouds
4711,Lazaro Cardenas,MX,17.9583,-102.2,75.76,67,2,6.76,clear sky
4712,Qui Nhon,VN,13.7667,109.2333,75.36,86,100,6.67,overcast clouds
4713,Paamiut,GL,61.994,-49.6678,13.5,84,100,12.5,light snow
4714,Goure,NE,13.9835,10.2704,81.0,8,100,15.01,overcast clouds
4715,Wagar,SD,16.1525,36.2032,87.06,22,6,8.75,clear sky
4716,Victor Harbor,AU,-35.5667,138.6167,66.0,69,18,13.78,few clouds
